cash_assistance_id,beneficiary_id,project_id,country,amount,currency,payment_method,payment_date
3069,1162,10,Kenya,297.44,USD,Voucher,2025-09-18
3070,971,28,Uganda,167.24,USD,Bank Transfer,2025-06-06
3071,4779,9,Uganda,174.59,USD,Bank Transfer,2025-07-23
3072,2978,3,Kenya,195.79,USD,Voucher,2026-01-04
3073,1848,4,Ethiopia,169.63,USD,Voucher,2025-01-07
3074,136,14,Ethiopia,217.39,USD,Voucher,2026-04-12
3075,1721,24,Ethiopia,324.19,USD,Mobile Money,2024-11-28
3076,1624,13,Somalia,419.3,USD,Voucher,2025-07-05
3077,2892,5,Uganda,172.58,USD,Cash,2024-09-16
3078,2143,30,Uganda,302.69,USD,Voucher,2025-11-22
3079,344,26,Ethiopia,125.24,USD,Voucher,2025-08-11
3080,765,6,Kenya,365.22,USD,Cash,2025-12-13
3081,2853,28,Uganda,329.43,USD,Cash,2024-07-28
3082,3547,9,Kenya,103.56,USD,Bank Transfer,2026-03-05
3083,2753,4,Ethiopia,22.08,USD,Bank Transfer,2025-12-06
3084,2040,16,Kenya,210.63,USD,Mobile Money,2026-06-18
3085,2869,2,South Sudan,69.78,USD,Voucher,2026-01-24
3086,877,22,Kenya,144.46,USD,Voucher,2025-10-20
3087,3426,8,Somalia,479.42,USD,Bank Transfer,2024-12-08
3088,412,18,Ethiopia,355.07,USD,Bank Transfer,2025-01-22
3089,3731,8,South Sudan,418.82,USD,Mobile Money,2025-01-17
3090,656,14,Ethiopia,456.23,USD,Voucher,2026-02-09
3091,165,22,Kenya,105.28,USD,Bank Transfer,2025-05-05
3092,2145,3,Uganda,490.63,USD,Bank Transfer,2026-02-18
3093,2896,13,Uganda,491.36,USD,Bank Transfer,2024-10-29
3094,621,23,Kenya,150.96,USD,Mobile Money,2025-01-15
3095,369,5,Kenya,358.72,USD,Voucher,2024-07-30
3096,1762,30,Uganda,385.42,USD,Bank Transfer,2026-03-02
3097,2430,13,Uganda,86.56,USD,Bank Transfer,2026-04-11
3098,2352,1,Uganda,49.93,USD,Voucher,2025-03-20
3099,4011,25,Somalia,151.01,USD,Mobile Money,2026-07-19
3100,1669,23,Ethiopia,50.98,USD,Voucher,2026-04-05
3101,2450,7,Kenya,127.93,USD,Mobile Money,2024-09-23
3102,1427,26,Ethiopia,166.11,USD,Bank Transfer,2026-07-18
3103,4756,11,Kenya,333.11,USD,Mobile Money,2026-04-25
3104,4984,13,Uganda,397.5,USD,Bank Transfer,2024-09-14
3105,3276,20,Somalia,352.43,USD,Cash,2025-08-09
3106,26,12,Ethiopia,152.73,USD,Mobile Money,2025-09-21
3107,1686,25,South Sudan,322.87,USD,Mobile Money,2024-08-22
3108,2645,4,Ethiopia,292.54,USD,Voucher,2025-03-29
3109,248,17,South Sudan,95.76,USD,Mobile Money,2025-09-16
3110,2113,18,Somalia,167.49,USD,Cash,2024-12-29
3111,1415,3,Somalia,336.23,USD,Bank Transfer,2024-09-17
3112,2915,27,South Sudan,287.99,USD,Bank Transfer,2026-05-04
3113,369,11,Ethiopia,91.34,USD,Cash,2025-01-16
3114,4804,14,Somalia,119.91,USD,Voucher,2024-10-17
3115,3114,26,Ethiopia,22.46,USD,Voucher,2026-02-18
3116,347,24,Kenya,279.92,USD,Mobile Money,2025-01-28
3117,2805,13,Ethiopia,107.62,USD,Voucher,2024-10-20
3118,2067,17,Uganda,248.84,USD,Voucher,2024-09-03
3119,211,30,Somalia,91.19,USD,Voucher,2025-11-12
3120,2998,12,Somalia,277.49,USD,Voucher,2024-09-23
3121,1435,4,South Sudan,25.73,USD,Voucher,2025-06-23
3122,3385,4,Uganda,228.96,USD,Cash,2025-10-23
3123,3203,29,Ethiopia,126.76,USD,Voucher,2025-04-21
3124,749,27,South Sudan,461.83,USD,Mobile Money,2026-04-26
3125,1494,22,Uganda,318.25,USD,Bank Transfer,2025-08-12
3126,4764,26,Kenya,432.24,USD,Mobile Money,2025-09-16
3127,4294,11,Uganda,30.69,USD,Voucher,2024-11-29
3128,1551,6,Kenya,115.27,USD,Bank Transfer,2026-06-10
3129,170,22,Uganda,314.19,USD,Mobile Money,2024-08-26
3130,3719,9,Uganda,151.18,USD,Bank Transfer,2024-11-28
3131,2330,25,Uganda,487.81,USD,Voucher,2025-12-29
3132,4167,6,Kenya,243.07,USD,Cash,2026-01-29
3133,746,27,South Sudan,413.68,USD,Mobile Money,2025-04-09
3134,1896,16,Somalia,305.36,USD,Mobile Money,2024-08-11
3135,4053,23,South Sudan,124.68,USD,Bank Transfer,2024-10-24
3136,992,1,South Sudan,399.18,USD,Bank Transfer,2024-08-04
3137,1113,17,Somalia,290.4,USD,Cash,2024-12-12
3138,1162,18,South Sudan,157.3,USD,Mobile Money,2024-09-22
3139,3061,30,South Sudan,302.24,USD,Cash,2024-12-19
3140,4501,30,Kenya,238.54,USD,Cash,2026-05-17
3141,4264,3,Uganda,425.81,USD,Mobile Money,2026-03-24
3142,851,17,Uganda,403.8,USD,Mobile Money,2026-06-14
3143,4891,24,Kenya,372.04,USD,Voucher,2025-05-26
3144,2697,16,Kenya,420.31,USD,Voucher,2025-09-11
3145,1080,7,Uganda,483.33,USD,Bank Transfer,2024-07-24
3146,4798,12,Uganda,468.63,USD,Bank Transfer,2026-05-11
3147,1423,23,Ethiopia,350.96,USD,Mobile Money,2025-10-08
3148,3691,7,Somalia,144.42,USD,Bank Transfer,2026-03-07
3149,1743,27,Uganda,257.14,USD,Voucher,2025-08-23
3150,3202,10,Ethiopia,99.62,USD,Mobile Money,2024-11-27
3151,3818,25,Somalia,241.38,USD,Bank Transfer,2026-03-08
3152,129,10,Uganda,258.39,USD,Voucher,2026-03-04
3153,807,16,Somalia,332.57,USD,Cash,2025-02-16
3154,2614,26,Ethiopia,344.48,USD,Cash,2024-10-17
3155,1508,2,South Sudan,356.86,USD,Voucher,2024-10-14
3156,2016,25,Kenya,383.82,USD,Cash,2025-11-24
3157,1085,1,Uganda,110.99,USD,Voucher,2025-02-03
3158,3694,23,South Sudan,79.2,USD,Bank Transfer,2025-04-23
3159,4394,28,Ethiopia,256.23,USD,Bank Transfer,2026-06-20
3160,803,4,Somalia,336.87,USD,Mobile Money,2024-09-26
3161,2010,11,South Sudan,354.89,USD,Mobile Money,2026-05-10
3162,2652,13,Uganda,493.34,USD,Bank Transfer,2025-03-11
3163,2259,2,South Sudan,259.1,USD,Mobile Money,2026-05-16
3164,4768,1,Uganda,298.9,USD,Voucher,2026-04-25
3165,3809,14,Ethiopia,428.18,USD,Bank Transfer,2024-08-23
3166,1863,25,South Sudan,450.78,USD,Voucher,2026-07-11
3167,440,13,South Sudan,194.33,USD,Mobile Money,2024-12-28
3168,116,30,Kenya,164.13,USD,Mobile Money,2026-05-27
3169,3739,28,South Sudan,265.77,USD,Bank Transfer,2025-08-18
3170,4021,8,South Sudan,477.89,USD,Voucher,2026-05-05
3171,3770,6,Uganda,349.6,USD,Voucher,2025-03-31
3172,432,26,Kenya,86.19,USD,Cash,2025-03-06
3173,374,22,Ethiopia,283.58,USD,Mobile Money,2024-08-04
3174,2451,10,Somalia,61.9,USD,Cash,2026-06-28
3175,4769,23,Somalia,316.06,USD,Bank Transfer,2025-08-27
3176,10,16,Kenya,112.29,USD,Bank Transfer,2024-12-20
3177,3381,29,Kenya,210.16,USD,Cash,2026-01-15
3178,3736,10,Uganda,322.25,USD,Mobile Money,2025-08-11
3179,4201,6,Ethiopia,364.49,USD,Voucher,2025-09-14
3180,4571,5,Ethiopia,345.82,USD,Voucher,2025-08-04
3181,4164,12,South Sudan,268.03,USD,Cash,2025-05-17
3182,2326,24,Somalia,130.38,USD,Bank Transfer,2025-10-06
3183,1640,7,Uganda,229.59,USD,Voucher,2026-03-03
3184,1578,7,Kenya,452.97,USD,Bank Transfer,2024-08-03
3185,1828,23,Kenya,267.32,USD,Voucher,2025-06-07
3186,4645,3,Kenya,277.79,USD,Bank Transfer,2025-11-24
3187,3811,24,Ethiopia,385.97,USD,Voucher,2024-09-12
3188,2698,26,Ethiopia,109.59,USD,Mobile Money,2025-06-03
3189,4085,9,Uganda,313.84,USD,Cash,2024-11-12
3190,4653,8,South Sudan,131.88,USD,Bank Transfer,2025-10-17
3191,2541,15,South Sudan,428.19,USD,Voucher,2024-10-08
3192,613,22,Uganda,323.86,USD,Cash,2025-04-08
3193,3927,16,Ethiopia,353.6,USD,Cash,2025-12-15
3194,248,21,Uganda,420.64,USD,Voucher,2024-09-01
3195,3400,17,Somalia,40.28,USD,Mobile Money,2025-12-30
3196,3376,30,Uganda,428.19,USD,Voucher,2025-09-21
3197,4476,26,South Sudan,280.3,USD,Voucher,2024-12-29
3198,2824,6,Ethiopia,304.42,USD,Mobile Money,2025-09-09
3199,1333,1,Uganda,338.58,USD,Mobile Money,2025-07-02
3200,4205,29,Somalia,312.34,USD,Bank Transfer,2026-06-04
3201,3941,3,Kenya,86.92,USD,Mobile Money,2025-07-22
3202,2840,8,South Sudan,26.75,USD,Voucher,2025-12-05
3203,2482,1,South Sudan,79.98,USD,Bank Transfer,2026-02-13
3204,1153,17,Kenya,302.26,USD,Mobile Money,2025-03-02
3205,4862,25,South Sudan,286.6,USD,Bank Transfer,2024-11-04
3206,3935,30,South Sudan,63.45,USD,Bank Transfer,2026-05-18
3207,2230,18,Ethiopia,212.17,USD,Mobile Money,2025-01-25
3208,240,29,South Sudan,458.38,USD,Mobile Money,2026-07-17
3209,3482,6,Kenya,59.21,USD,Bank Transfer,2026-03-16
3210,4745,22,Ethiopia,438.01,USD,Voucher,2025-11-13
3211,4921,1,Kenya,490.19,USD,Cash,2024-11-18
3212,435,14,Somalia,370.99,USD,Mobile Money,2025-09-07
3213,780,16,Somalia,146.03,USD,Voucher,2025-10-24
3214,1631,29,Uganda,191.2,USD,Mobile Money,2025-07-14
3215,1875,28,Ethiopia,109.29,USD,Bank Transfer,2024-12-23
3216,318,15,Ethiopia,91.01,USD,Mobile Money,2024-09-28
3217,3056,24,Ethiopia,203.41,USD,Voucher,2024-12-14
3218,4721,2,Kenya,458.63,USD,Bank Transfer,2024-11-03
3219,2322,23,Ethiopia,360.56,USD,Mobile Money,2025-05-02
3220,3744,7,Somalia,392.42,USD,Voucher,2025-12-23
3221,3863,26,Uganda,432.68,USD,Voucher,2025-06-04
3222,3534,23,Somalia,452.8,USD,Bank Transfer,2024-09-23
3223,2552,29,Kenya,494.43,USD,Mobile Money,2024-11-28
3224,3722,17,South Sudan,222.92,USD,Voucher,2025-11-18
3225,1392,9,Somalia,103.28,USD,Bank Transfer,2026-06-14
3226,3086,23,Kenya,46.06,USD,Mobile Money,2024-11-18
3227,3818,28,Ethiopia,103.44,USD,Voucher,2026-01-03
3228,3117,13,Somalia,45.34,USD,Voucher,2025-11-05
3229,4230,24,Ethiopia,349.37,USD,Voucher,2024-12-27
3230,628,11,Somalia,217.91,USD,Mobile Money,2026-05-30
3231,477,16,Kenya,34.57,USD,Mobile Money,2024-10-02
3232,344,2,Uganda,320.76,USD,Voucher,2026-02-01
3233,1467,17,Kenya,238.61,USD,Bank Transfer,2025-07-23
3234,383,4,Kenya,25.48,USD,Mobile Money,2026-07-13
3235,1851,8,Somalia,261.34,USD,Cash,2026-06-15
3236,2074,18,Ethiopia,252.05,USD,Voucher,2025-06-22
3237,3262,12,Uganda,381.03,USD,Voucher,2026-01-05
3238,2584,2,Somalia,134.07,USD,Cash,2025-10-26
3239,3846,19,South Sudan,249.77,USD,Cash,2025-11-02
3240,1248,1,Uganda,185.22,USD,Mobile Money,2026-07-03
3241,4679,20,Kenya,436.24,USD,Voucher,2025-03-25
3242,2265,6,Uganda,292.47,USD,Mobile Money,2025-08-08
3243,539,9,Kenya,417.68,USD,Cash,2025-05-29
3244,1768,29,South Sudan,130.47,USD,Bank Transfer,2025-07-03
3245,3808,29,Ethiopia,447.6,USD,Bank Transfer,2025-11-22
3246,4093,16,Somalia,54.32,USD,Bank Transfer,2025-04-30
3247,820,15,Uganda,205.98,USD,Cash,2025-06-26
3248,982,15,South Sudan,34.87,USD,Voucher,2025-07-31
3249,1301,29,Ethiopia,337.01,USD,Voucher,2025-03-26
3250,3300,11,Kenya,340.33,USD,Cash,2025-12-27
3251,1828,7,South Sudan,31.95,USD,Cash,2025-08-10
3252,1005,9,Kenya,313.95,USD,Mobile Money,2026-04-05
3253,1700,29,Somalia,156.99,USD,Mobile Money,2026-06-11
3254,1882,20,Ethiopia,140.81,USD,Voucher,2025-07-12
3255,2564,2,Ethiopia,208.56,USD,Cash,2026-01-05
3256,1640,5,Uganda,494.51,USD,Bank Transfer,2025-05-30
3257,480,21,Somalia,287.5,USD,Bank Transfer,2024-11-09
3258,284,21,Ethiopia,233.76,USD,Bank Transfer,2025-09-18
3259,36,11,Kenya,385.86,USD,Voucher,2026-02-09
3260,3368,17,Uganda,399.68,USD,Bank Transfer,2026-06-13
3261,3770,21,Kenya,447.22,USD,Bank Transfer,2025-03-20
3262,807,8,Ethiopia,412.22,USD,Cash,2025-11-27
3263,1658,26,Uganda,179.27,USD,Mobile Money,2025-08-19
3264,3442,10,Uganda,333.7,USD,Voucher,2026-03-01
3265,3249,26,Kenya,224.72,USD,Cash,2026-04-07
3266,3071,29,Kenya,280.88,USD,Voucher,2024-12-23
3267,405,4,Somalia,116.02,USD,Cash,2025-09-02
3268,1531,30,South Sudan,390.34,USD,Mobile Money,2024-11-25
3269,4562,8,Uganda,111.8,USD,Mobile Money,2026-04-25
3270,3221,30,Somalia,25.18,USD,Mobile Money,2025-04-20
3271,4105,14,Ethiopia,70.6,USD,Bank Transfer,2025-08-12
3272,676,3,South Sudan,135.51,USD,Bank Transfer,2024-11-28
3273,3278,26,South Sudan,28.76,USD,Voucher,2025-02-09
3274,4052,19,Somalia,228.98,USD,Bank Transfer,2025-10-08
3275,91,26,South Sudan,399.28,USD,Bank Transfer,2025-05-17
3276,4410,12,Ethiopia,290.56,USD,Voucher,2025-07-06
3277,1769,11,Ethiopia,98.06,USD,Voucher,2025-11-10
3278,4867,6,Ethiopia,332.07,USD,Cash,2025-03-12
3279,1120,14,Kenya,404.01,USD,Voucher,2025-03-23
3280,175,8,Uganda,114.86,USD,Bank Transfer,2025-08-13
3281,200,26,South Sudan,293.04,USD,Mobile Money,2026-06-08
3282,3156,6,South Sudan,353.14,USD,Mobile Money,2024-08-06
3283,2547,14,South Sudan,449.1,USD,Cash,2025-07-06
3284,1213,2,Uganda,447.0,USD,Mobile Money,2026-03-03
3285,157,1,South Sudan,183.47,USD,Bank Transfer,2026-02-03
3286,4488,20,Kenya,244.5,USD,Cash,2024-09-22
3287,1897,14,South Sudan,291.55,USD,Cash,2024-10-04
3288,808,26,Kenya,351.74,USD,Cash,2025-12-19
3289,3551,27,Kenya,54.71,USD,Cash,2026-05-31
3290,2572,5,Kenya,61.9,USD,Voucher,2025-12-04
3291,404,10,South Sudan,410.6,USD,Bank Transfer,2025-09-23
3292,1658,12,Kenya,480.85,USD,Cash,2024-10-23
3293,1303,19,Kenya,128.45,USD,Voucher,2025-03-27
3294,1750,13,Somalia,104.62,USD,Voucher,2025-09-29
3295,3731,16,Uganda,290.66,USD,Cash,2026-01-03
3296,4114,17,Ethiopia,56.49,USD,Cash,2024-11-12
3297,2800,15,South Sudan,303.27,USD,Mobile Money,2025-09-21
3298,1641,25,Uganda,145.19,USD,Cash,2025-05-14
3299,3675,22,Uganda,424.23,USD,Cash,2025-02-01
3300,1900,2,South Sudan,475.71,USD,Mobile Money,2026-04-18
3301,1709,27,Ethiopia,268.04,USD,Mobile Money,2026-04-01
3302,4804,17,Uganda,79.53,USD,Bank Transfer,2025-09-13
3303,592,7,South Sudan,248.66,USD,Cash,2025-06-01
3304,4261,14,Uganda,462.42,USD,Bank Transfer,2024-10-04
3305,3348,21,Ethiopia,339.9,USD,Voucher,2025-08-01
3306,450,5,South Sudan,52.05,USD,Cash,2026-07-08
3307,1734,22,Ethiopia,326.26,USD,Cash,2026-03-31
3308,133,24,South Sudan,442.99,USD,Bank Transfer,2026-03-19
3309,141,8,Kenya,438.48,USD,Voucher,2026-06-28
3310,2253,17,Kenya,321.41,USD,Cash,2024-08-07
3311,2137,2,South Sudan,201.6,USD,Voucher,2024-10-14
3312,4711,8,Somalia,256.84,USD,Mobile Money,2025-11-17
3313,427,12,Kenya,176.91,USD,Mobile Money,2025-05-30
3314,3269,5,Uganda,76.91,USD,Voucher,2026-05-02
3315,3903,26,Somalia,250.98,USD,Mobile Money,2025-01-07
3316,390,7,Uganda,51.1,USD,Cash,2025-07-19
3317,199,2,South Sudan,62.56,USD,Bank Transfer,2024-07-31
3318,1402,16,Uganda,476.88,USD,Cash,2025-06-13
3319,4544,10,South Sudan,495.68,USD,Cash,2025-05-11
3320,4020,20,Kenya,92.41,USD,Bank Transfer,2025-11-11
3321,2217,8,South Sudan,274.99,USD,Bank Transfer,2024-12-23
3322,1089,15,Uganda,377.3,USD,Voucher,2026-03-10
3323,245,7,Uganda,39.22,USD,Cash,2025-05-24
3324,3554,15,South Sudan,438.51,USD,Cash,2025-04-09
3325,2327,27,South Sudan,362.48,USD,Mobile Money,2026-01-12
3326,1879,17,Uganda,415.32,USD,Bank Transfer,2026-03-07
3327,3698,28,Ethiopia,190.52,USD,Mobile Money,2026-06-15
3328,3403,17,Somalia,281.34,USD,Bank Transfer,2024-12-03
3329,76,5,Ethiopia,311.8,USD,Cash,2026-06-08
3330,239,1,Uganda,237.79,USD,Mobile Money,2026-05-12
3331,4091,12,Ethiopia,412.25,USD,Cash,2025-03-04
3332,3800,20,Ethiopia,274.47,USD,Voucher,2025-05-15
3333,4591,6,Kenya,249.42,USD,Bank Transfer,2026-02-26
3334,3401,28,Somalia,431.14,USD,Cash,2025-04-19
3335,3414,8,Somalia,222.59,USD,Voucher,2025-10-18
3336,3276,6,South Sudan,367.58,USD,Cash,2025-07-16
3337,4742,17,Ethiopia,154.77,USD,Voucher,2025-09-10
3338,3075,27,Somalia,215.48,USD,Cash,2025-11-22
3339,4991,16,Somalia,335.88,USD,Bank Transfer,2025-04-30
3340,1392,29,Kenya,161.14,USD,Voucher,2024-08-15
3341,1706,1,Uganda,282.56,USD,Voucher,2024-07-26
3342,4268,9,South Sudan,354.54,USD,Mobile Money,2025-03-09
3343,3,18,Kenya,259.54,USD,Cash,2025-03-26
3344,2437,27,Kenya,195.83,USD,Bank Transfer,2026-07-11
3345,1725,6,Somalia,459.24,USD,Voucher,2024-09-10
3346,617,26,Ethiopia,124.16,USD,Voucher,2024-09-19
3347,509,26,Kenya,211.92,USD,Mobile Money,2026-01-25
3348,4462,1,South Sudan,472.17,USD,Voucher,2024-12-08
3349,3685,11,Uganda,316.82,USD,Mobile Money,2025-08-07
3350,4685,3,Kenya,479.12,USD,Bank Transfer,2025-05-19
3351,2476,24,Ethiopia,123.27,USD,Voucher,2025-04-20
3352,2894,10,South Sudan,220.33,USD,Mobile Money,2024-08-17
3353,3002,9,Uganda,251.48,USD,Mobile Money,2026-05-10
3354,2005,22,Uganda,218.22,USD,Voucher,2025-08-21
3355,4205,3,Kenya,367.42,USD,Bank Transfer,2026-01-21
3356,1557,7,Uganda,68.24,USD,Bank Transfer,2025-04-26
3357,1214,1,Uganda,444.51,USD,Cash,2026-07-09
3358,316,18,Uganda,497.63,USD,Cash,2024-10-03
3359,2383,24,Uganda,167.76,USD,Mobile Money,2025-11-28
3360,1447,27,Somalia,241.08,USD,Cash,2024-10-12
3361,3432,28,Uganda,372.51,USD,Mobile Money,2026-07-10
3362,3561,1,Somalia,286.62,USD,Mobile Money,2024-10-12
3363,3725,20,Ethiopia,202.58,USD,Mobile Money,2025-02-22
3364,152,30,Uganda,466.76,USD,Bank Transfer,2024-10-17
3365,1577,10,Uganda,286.28,USD,Bank Transfer,2025-04-30
3366,2266,15,South Sudan,446.46,USD,Voucher,2025-03-21
3367,1567,6,South Sudan,64.13,USD,Mobile Money,2025-11-27
3368,4467,9,South Sudan,451.05,USD,Voucher,2025-09-21
3369,2710,19,Uganda,146.79,USD,Cash,2024-11-25
3370,1404,5,Uganda,207.5,USD,Cash,2025-01-05
3371,328,20,Kenya,79.31,USD,Mobile Money,2025-10-07
3372,1053,8,Kenya,392.2,USD,Cash,2025-08-26
3373,2111,16,Uganda,281.46,USD,Cash,2026-05-22
3374,4026,26,Ethiopia,270.95,USD,Cash,2026-01-16
3375,2266,20,Kenya,34.98,USD,Mobile Money,2025-08-24
3376,2363,6,Somalia,266.06,USD,Cash,2024-10-20
3377,2400,17,Kenya,222.65,USD,Voucher,2024-10-07
3378,4248,2,Ethiopia,240.39,USD,Bank Transfer,2025-02-23
3379,3097,9,Ethiopia,343.72,USD,Bank Transfer,2024-10-05
3380,1752,5,South Sudan,176.59,USD,Mobile Money,2026-01-21
3381,4837,21,Uganda,491.45,USD,Mobile Money,2025-05-26
3382,4037,16,Kenya,40.61,USD,Voucher,2026-05-22
3383,1370,16,Kenya,334.2,USD,Mobile Money,2025-09-21
3384,530,28,Kenya,369.17,USD,Bank Transfer,2026-04-05
3385,560,11,Ethiopia,62.65,USD,Bank Transfer,2024-10-05
3386,1791,13,Ethiopia,478.36,USD,Cash,2025-03-08
3387,1801,26,Ethiopia,409.12,USD,Bank Transfer,2026-05-18
3388,3428,4,Ethiopia,304.68,USD,Cash,2025-06-03
3389,3501,17,South Sudan,499.62,USD,Voucher,2024-08-23
3390,1665,15,Ethiopia,40.96,USD,Voucher,2025-09-26
3391,2785,26,Uganda,247.72,USD,Cash,2024-10-12
3392,4900,28,Uganda,170.75,USD,Bank Transfer,2025-11-10
3393,1725,22,Kenya,319.37,USD,Mobile Money,2024-11-26
3394,1288,15,Ethiopia,381.94,USD,Bank Transfer,2025-04-27
3395,793,25,Uganda,169.48,USD,Mobile Money,2025-07-02
3396,1674,4,Somalia,432.58,USD,Voucher,2025-04-21
3397,2622,3,Ethiopia,164.33,USD,Cash,2025-09-15
3398,2426,19,Kenya,467.52,USD,Cash,2025-05-29
3399,1025,5,Ethiopia,231.8,USD,Mobile Money,2024-08-04
3400,2350,2,South Sudan,496.78,USD,Voucher,2026-06-18
3401,4189,2,Kenya,85.92,USD,Voucher,2026-04-22
3402,4391,26,Uganda,352.8,USD,Mobile Money,2026-05-19
3403,1187,21,Kenya,283.39,USD,Bank Transfer,2024-08-23
3404,1503,13,South Sudan,102.38,USD,Cash,2026-02-01
3405,3261,30,South Sudan,362.74,USD,Bank Transfer,2026-01-24
3406,2024,1,Uganda,342.33,USD,Bank Transfer,2025-12-14
3407,1004,30,Ethiopia,474.27,USD,Cash,2025-06-21
3408,3904,17,South Sudan,157.91,USD,Bank Transfer,2024-11-22
3409,3638,30,Kenya,290.77,USD,Bank Transfer,2025-06-11
3410,2372,19,Kenya,162.94,USD,Bank Transfer,2026-06-20
3411,1182,1,Uganda,229.66,USD,Cash,2026-06-10
3412,2984,13,Somalia,119.14,USD,Cash,2025-12-14
3413,3461,17,Kenya,318.58,USD,Mobile Money,2026-01-25
3414,3024,19,South Sudan,490.86,USD,Cash,2025-07-08
3415,4552,6,Kenya,271.33,USD,Bank Transfer,2025-01-29
3416,2642,6,South Sudan,302.82,USD,Bank Transfer,2025-11-08
3417,4219,16,Ethiopia,69.47,USD,Voucher,2025-12-09
3418,170,10,Ethiopia,127.3,USD,Voucher,2025-03-01
3419,2939,27,Kenya,40.75,USD,Voucher,2026-04-08
3420,1979,29,Kenya,235.78,USD,Bank Transfer,2024-12-22
3421,1747,23,Ethiopia,342.87,USD,Bank Transfer,2025-02-18
3422,1335,8,Ethiopia,145.1,USD,Voucher,2024-11-05
3423,3682,28,South Sudan,210.96,USD,Voucher,2024-08-08
3424,2025,2,Uganda,387.77,USD,Mobile Money,2024-11-24
3425,961,3,Somalia,304.67,USD,Bank Transfer,2025-04-25
3426,4761,17,South Sudan,180.51,USD,Voucher,2025-06-02
3427,158,21,Somalia,402.39,USD,Voucher,2025-06-05
3428,3967,27,Uganda,345.04,USD,Mobile Money,2026-03-27
3429,4284,22,Ethiopia,376.7,USD,Cash,2026-02-21
3430,4768,29,Kenya,434.81,USD,Bank Transfer,2025-09-19
3431,1665,26,South Sudan,137.89,USD,Mobile Money,2025-01-06
3432,4651,28,South Sudan,138.17,USD,Bank Transfer,2025-07-28
3433,878,5,Uganda,167.58,USD,Mobile Money,2025-06-20
3434,3344,30,Uganda,417.16,USD,Cash,2025-04-20
3435,657,23,Ethiopia,197.74,USD,Mobile Money,2025-04-07
3436,1252,27,Ethiopia,163.64,USD,Mobile Money,2024-09-29
3437,736,4,Ethiopia,48.11,USD,Cash,2025-09-06
3438,1585,22,Ethiopia,456.74,USD,Voucher,2025-12-21
3439,1964,13,Kenya,278.61,USD,Cash,2026-02-20
3440,499,20,Kenya,331.14,USD,Voucher,2024-11-07
3441,3885,25,Uganda,336.98,USD,Bank Transfer,2026-05-04
3442,1133,5,South Sudan,371.14,USD,Voucher,2025-02-22
3443,1163,27,Kenya,85.51,USD,Mobile Money,2025-08-05
3444,4747,30,Uganda,102.63,USD,Cash,2025-07-25
3445,3004,20,Ethiopia,356.2,USD,Bank Transfer,2025-11-16
3446,2697,30,Uganda,416.86,USD,Voucher,2025-07-08
3447,930,1,Ethiopia,408.32,USD,Cash,2025-02-25
3448,2808,17,Uganda,310.98,USD,Mobile Money,2024-08-31
3449,41,29,South Sudan,134.77,USD,Mobile Money,2025-12-15
3450,2699,16,Kenya,123.82,USD,Bank Transfer,2026-06-03
3451,4403,9,Uganda,332.14,USD,Cash,2025-01-13
3452,2793,6,Ethiopia,221.87,USD,Bank Transfer,2024-09-30
3453,3593,22,Ethiopia,64.91,USD,Bank Transfer,2025-11-05
3454,1318,6,Uganda,58.6,USD,Bank Transfer,2024-12-06
3455,879,10,Somalia,278.52,USD,Mobile Money,2024-09-19
3456,591,25,South Sudan,138.21,USD,Cash,2026-06-15
3457,788,20,Kenya,94.75,USD,Voucher,2026-04-12
3458,3439,11,South Sudan,47.8,USD,Mobile Money,2025-03-14
3459,3741,16,Uganda,146.86,USD,Voucher,2025-06-09
3460,189,28,Ethiopia,495.11,USD,Bank Transfer,2026-02-02
3461,4130,18,South Sudan,251.82,USD,Bank Transfer,2025-01-05
3462,2673,10,Uganda,374.12,USD,Cash,2025-10-05
3463,3864,26,Kenya,52.2,USD,Bank Transfer,2025-07-29
3464,1912,30,Uganda,30.01,USD,Voucher,2026-01-19
3465,2274,30,Somalia,35.8,USD,Cash,2025-01-17
3466,2470,6,South Sudan,138.55,USD,Bank Transfer,2025-03-26
3467,948,23,South Sudan,392.92,USD,Mobile Money,2025-07-17
3468,1647,19,Kenya,131.76,USD,Bank Transfer,2025-03-22
3469,4641,27,Kenya,479.45,USD,Mobile Money,2025-12-17
3470,1901,10,South Sudan,221.48,USD,Cash,2025-04-09
3471,2597,6,Uganda,52.58,USD,Mobile Money,2026-01-06
3472,4072,28,South Sudan,432.66,USD,Voucher,2025-07-02
3473,14,4,Kenya,343.51,USD,Bank Transfer,2026-01-09
3474,1904,22,Ethiopia,41.64,USD,Mobile Money,2025-03-06
3475,3387,28,Ethiopia,248.04,USD,Mobile Money,2026-06-11
3476,3743,7,Somalia,138.05,USD,Voucher,2026-06-09
3477,2299,13,Somalia,488.56,USD,Cash,2025-10-12
3478,1672,15,Ethiopia,477.86,USD,Cash,2025-07-18
3479,774,23,South Sudan,343.53,USD,Mobile Money,2025-07-26
3480,293,11,Somalia,279.22,USD,Mobile Money,2024-09-02
3481,3732,18,Somalia,219.13,USD,Cash,2024-09-02
3482,76,18,Uganda,41.84,USD,Cash,2026-02-12
3483,3851,21,South Sudan,459.45,USD,Bank Transfer,2026-04-24
3484,352,21,South Sudan,55.43,USD,Voucher,2024-12-24
3485,3353,12,Somalia,397.31,USD,Mobile Money,2025-10-31
